source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
PigiaMe,Rent,Furnished 1 Bed Apartment with En Suite in Rosslyn,"KSh 220,000","Roselyn, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/furnished-1-bed-apartment-with-en-suite-in-rosslyn-5929889,2026-02-23T16:31:37.824383
PigiaMe,Rent,Furnished 1 Bed Apartment with En Suite in Rosslyn,"KSh 220,000","Roselyn, Nairobi",1 bed,,,,,2026-02-23T16:31:37.830722
PigiaMe,Rent,Furnished 3 Bed Apartment with En Suite at Air B N B,"KSh 300,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/furnished-3-bed-apartment-with-en-suite-at-air-b-n-b-5961424,2026-02-23T16:31:37.911727
PigiaMe,Rent,Furnished 3 Bed Apartment with En Suite at Air B N B,"KSh 300,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:31:37.916595
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Westlands Area,"KSh 200,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-westlands-area-6204978,2026-02-23T16:31:37.976020
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Westlands Area,"KSh 200,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:31:37.985497
PigiaMe,Rent,3 Bed Apartment with En Suite in Kilimani,"KSh 140,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5716411,2026-02-23T16:31:38.099577
PigiaMe,Rent,3 Bed Apartment with En Suite in Parklands,"KSh 250,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-parklands-5913278,2026-02-23T16:31:38.217180
PigiaMe,Rent,3 Bed Apartment with En Suite in Parklands,"KSh 250,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:31:38.226380
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 130,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5854078,2026-02-23T16:31:38.331492
PigiaMe,Rent,3 Bed Apartment with En Suite in Lavington,"KSh 130,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5855313,2026-02-23T16:31:38.447568
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Spring Valley,"KSh 400,000","Spring Valley, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-in-spring-valley-5899798,2026-02-23T16:31:38.524845
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Spring Valley,"KSh 400,000","Spring Valley, Nairobi",3 bed,,,,,2026-02-23T16:31:38.530577
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Kilimani,"KSh 230,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-kilimani-5648942,2026-02-23T16:31:48.124608
PigiaMe,Rent,Furnished 2 Bed Apartment with Balcony in Spring Valley,"KSh 200,000","Spring Valley, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bed-apartment-with-balcony-in-spring-valley-5166638,2026-02-23T16:31:48.251594
PigiaMe,Rent,Furnished 2 Bed Apartment with Balcony in Spring Valley,"KSh 200,000","Spring Valley, Nairobi",2 bed,,,,,2026-02-23T16:31:48.257569
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Kilimani,"KSh 230,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-kilimani-5634621,2026-02-23T16:31:48.307034
PigiaMe,Rent,3 Bed Apartment with En Suite at Lavington,"KSh 90,000","Lavington, Valley Arcade, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-lavington-5635266,2026-02-23T16:31:48.363646
PigiaMe,Rent,3 Bed Apartment with En Suite at Lavington,"KSh 90,000","Lavington, Valley Arcade, Nairobi",3 bed,,,,,2026-02-23T16:31:48.368087
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Kilimani,"KSh 350,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-in-kilimani-5748642,2026-02-23T16:31:48.423416
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Kilimani,"KSh 350,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:31:48.431029
PigiaMe,Rent,3 Bed Apartment with En Suite in Kileleshwa,"KSh 130,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5725811,2026-02-23T16:31:48.534510
PigiaMe,Rent,Furnished 1 Bed Apartment with En Suite at Westlands Rd,"KSh 150,000","Westlands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/furnished-1-bed-apartment-with-en-suite-at-westlands-rd-5480559,2026-02-23T16:31:48.598541
PigiaMe,Rent,Furnished 1 Bed Apartment with En Suite at Westlands Rd,"KSh 150,000","Westlands, Nairobi",1 bed,,,,,2026-02-23T16:31:48.602725
PigiaMe,Rent,4 Bed Apartment with En Suite in Rosslyn,"KSh 350,000","Roselyn, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-rosslyn-5863575,2026-02-23T16:31:48.669901
PigiaMe,Rent,4 Bed Apartment with En Suite in Rosslyn,"KSh 350,000","Roselyn, Nairobi",4 bed,,,,,2026-02-23T16:31:48.676744
PigiaMe,Rent,Furnished 1 Bed Apartment with En Suite in Kileleshwa,"KSh 200,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/furnished-1-bed-apartment-with-en-suite-in-kileleshwa-5864847,2026-02-23T16:31:48.753612
PigiaMe,Rent,Furnished 1 Bed Apartment with En Suite in Kileleshwa,"KSh 200,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-23T16:31:48.759406
PigiaMe,Rent,3 Bed Apartment with En Suite in Rosslyn,"KSh 260,000","Roselyn, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-rosslyn-5866828,2026-02-23T16:31:48.831312
PigiaMe,Rent,3 Bed Apartment with En Suite in Rosslyn,"KSh 260,000","Roselyn, Nairobi",3 bed,,,,,2026-02-23T16:31:48.837624
